1	1435738112	536870912	0	2825801728	1073741824	0	1762324480	536870912	0	3534938112	1073741824	0	6626791424
2	1435848704	536870912	0	2825912320	1073741824	0	1762455552	536870912	0	3534938112	1073741824	0	6626516992
3	1436004352	536870912	0	2825900032	1073741824	0	1762455552	536870912	0	3534938112	1073741824	0	6626258944
4	1448181760	536870912	0	2826018816	1073741824	0	1833910272	536870912	0	3534938112	1073741824	0	6540423168
5	1469992960	536870912	0	2826137600	1073741824	0	1991864320	536870912	0	3534938112	1073741824	0	6360563712
6	1483087872	536870912	0	2860990464	1073741824	0	2111930368	536870912	0	3534938112	1073741824	0	6193631232
7	1501032448	536870912	0	2865270784	1073741824	0	2147479552	536870912	0	3534938112	1073741824	0	6134902784
8	1506918400	536870912	0	2870468608	1073741824	0	2147483648	536870912	0	3534938112	1073741824	0	6123261952
9	1507233792	536870912	0	2881875968	1073741824	0	2147364864	536870912	0	3534938112	1073741824	0	6111485952
10	1507545088	536870912	0	2882056192	1073741824	0	2147368960	536870912	0	3534938112	1073741824	0	6109016064
11	1507819520	536870912	0	2882367488	1073741824	0	2147315712	536870912	0	3534938112	1073741824	0	6109478912
12	1508065280	536870912	0	2882633728	1073741824	0	2147450880	536870912	0	3534938112	1073741824	0	6108864512
13	1508569088	536870912	0	2883031040	1073741824	0	2147483648	536870912	0	3740282880	1073741824	0	5897175040
14	1508941824	536870912	0	2883366912	1073741824	0	2147463168	536870912	0	4037685248	1073741824	0	5599256576
15	1509289984	536870912	0	2883780608	1073741824	0	2147483648	536870912	0	4249767936	1073741824	0	5385646080
16	1509593088	536870912	0	2884263936	1073741824	0	2147467264	536870912	0	4294942720	1073741824	0	5337993216
17	1510051840	536870912	0	2884739072	1073741824	0	2147475456	536870912	0	4294963200	1073741824	0	5329801216
18	1510436864	536870912	0	2885144576	1073741824	0	2147483648	536870912	0	4294942720	1073741824	0	5329596416
19	1510809600	536870912	0	2885431296	1073741824	0	2147348480	536870912	0	4294942720	1073741824	0	5329420288
20	1510998016	536870912	0	2885861376	1073741824	0	2147381248	536870912	0	4294942720	1073741824	0	5328576512
21	1511399424	536870912	0	2886238208	1073741824	0	2147454976	536870912	0	4294946816	1073741824	0	5328515072
22	1511940096	536870912	0	2886733824	1073741824	0	2147377152	536870912	0	4294946816	1073741824	0	5327192064
23	1512378368	536870912	0	2887069696	1073741824	0	2147459072	536870912	0	4294946816	1073741824	0	5326958592
24	1512837120	536870912	0	2887602176	1073741824	0	2147368960	536870912	0	4294791168	1073741824	0	5325418496
25	1513197568	536870912	0	2887991296	1073741824	0	2147479552	536870912	0	4294946816	1073741824	0	5324677120
26	1513709568	536870912	0	2888507392	1073741824	0	2147373056	536870912	0	4294815744	1073741824	0	5324390400
27	1514352640	536870912	0	2888630272	1073741824	0	2147483648	536870912	0	4294946816	1073741824	0	5322584064
28	1515126784	536870912	0	2889035776	1073741824	0	2147139584	536870912	0	4294967296	1073741824	0	5305368576
29	1515900928	536870912	0	2889404416	1073741824	0	2147446784	536870912	0	4294950912	1073741824	0	5304664064
30	1516744704	536870912	0	2889768960	1073741824	0	2147463168	536870912	0	4294950912	1073741824	0	5303500800
31	1517387776	536870912	0	2890096640	1073741824	0	2147422208	536870912	0	4294963200	1073741824	0	5301927936
32	1518018560	536870912	0	2890465280	1073741824	0	2147475456	536870912	0	4294963200	1073741824	0	5301751808
33	1518661632	536870912	0	2891239424	1073741824	0	2147393536	536870912	0	4294950912	1073741824	0	5300449280
34	1519304704	536870912	0	2891751424	1073741824	0	2147467264	536870912	0	4294950912	1073741824	0	5300011008
35	1520074752	536870912	0	2892324864	1073741824	0	2147401728	536870912	0	4294950912	1073741824	0	5298384896
36	1520848896	536870912	0	2900815872	1073741824	0	2147405824	536870912	0	4294934528	1073741824	0	5289725952
